UID,PRO_ID,COUNTY_ID *,TOWN_ID,VILLAGE_ID,V_Name,T_Name,C_Name,Substitute,V_Name_e,T_Name_e,C_Name_e
4236,10,10009,1000902,1000902-018,埤麻里,斗南鎮,雲林縣,埤麻里,Bima Vil.,Dounan Township,Yunlin County
4237,10,10009,1000902,1000902-019,西伯里,斗南鎮,雲林縣,西伯里,Xibo Vil.,Dounan Township,Yunlin County
4238,10,10009,1000902,1000902-020,新崙里,斗南鎮,雲林縣,新崙里,Xinlun Vil.,Dounan Township,Yunlin County
4239,10,10009,1000902,1000902-021,小東里,斗南鎮,雲林縣,小東里,Xiaodong Vil.,Dounan Township,Yunlin County
4240,10,10009,1000902,1000902-022,石溪里,斗南鎮,雲林縣,石溪里,Shixi Vil.,Dounan Township,Yunlin County
4241,10,10009,1000903,1000903-001,中山里,虎尾鎮,雲林縣,中山里,Zhongshan Vil.,Huwei Township,Yunlin County
4242,10,10009,1000903,1000903-002,新興里,虎尾鎮,雲林縣,新興里,Xinxing Vil.,Huwei Township,Yunlin County
4243,10,10009,1000903,1000903-003,東仁里,虎尾鎮,雲林縣,東仁里,Dongren Vil.,Huwei Township,Yunlin County
4244,10,10009,1000903,1000903-004,公安里,虎尾鎮,雲林縣,公安里,Gong'an Vil.,Huwei Township,Yunlin County
4245,10,10009,1000903,1000903-005,德興里,虎尾鎮,雲林縣,德興里,Dexing Vil.,Huwei Township,Yunlin County
4246,10,10009,1000903,1000903-006,西安里,虎尾鎮,雲林縣,西安里,Xi'an Vil.,Huwei Township,Yunlin County
4247,10,10009,1000903,1000903-007,安慶里,虎尾鎮,雲林縣,安慶里,Anqing Vil.,Huwei Township,Yunlin County
4248,10,10009,1000903,1000903-008,平和里,虎尾鎮,雲林縣,平和里,Pinghe Vil.,Huwei Township,Yunlin County
4249,10,10009,1000903,1000903-009,興南里,虎尾鎮,雲林縣,興南里,Xingnan Vil.,Huwei Township,Yunlin County
4250,10,10009,1000903,1000903-010,新吉里,虎尾鎮,雲林縣,新吉里,Xinji Vil.,Huwei Township,Yunlin County
4251,10,10009,1000903,1000903-011,穎川里,虎尾鎮,雲林縣,穎川里,Yingchuan Vil.,Huwei Township,Yunlin County
4252,10,10009,1000903,1000903-012,延平里,虎尾鎮,雲林縣,延平里,Yanping Vil.,Huwei Township,Yunlin County
4253,10,10009,1000903,1000903-013,三合里,虎尾鎮,雲林縣,三合里,Sanhe Vil.,Huwei Township,Yunlin County
4254,10,10009,1000903,1000903-014,北溪里,虎尾鎮,雲林縣,北溪里,Beixi Vil.,Huwei Township,Yunlin County
4255,10,10009,1000903,1000903-015,墾地里,虎尾鎮,雲林縣,墾地里,Kendi Vil.,Huwei Township,Yunlin County
4256,10,10009,1000903,1000903-016,西屯里,虎尾鎮,雲林縣,西屯里,Xitun Vil.,Huwei Township,Yunlin County
4257,10,10009,1000903,1000903-017,芳草里,虎尾鎮,雲林縣,芳草里,Fangcao Vil.,Huwei Township,Yunlin County
4258,10,10009,1000903,1000903-018,埒內里,虎尾鎮,雲林縣,埒內里,Lenei Vil.,Huwei Township,Yunlin County
4259,10,10009,1000903,1000903-019,堀頭里,虎尾鎮,雲林縣,堀頭里,Juetou Vil.,Huwei Township,Yunlin County
4260,10,10009,1000903,1000903-020,安溪里,虎尾鎮,雲林縣,安溪里,Anxi Vil.,Huwei Township,Yunlin County
4261,10,10009,1000903,1000903-021,興中里,虎尾鎮,雲林縣,興中里,Xingzhong Vil.,Huwei Township,Yunlin County
4262,10,10009,1000903,1000903-022,廉使里,虎尾鎮,雲林縣,廉使里,Lianshi Vil.,Huwei Township,Yunlin County
4263,10,10009,1000903,1000903-023,惠來里,虎尾鎮,雲林縣,惠來里,Huilai Vil.,Huwei Township,Yunlin County
4264,10,10009,1000903,1000903-024,頂溪里,虎尾鎮,雲林縣,頂溪里,Dingxi Vil.,Huwei Township,Yunlin County
4265,10,10009,1000903,1000903-025,中溪里,虎尾鎮,雲林縣,中溪里,Zhongxi Vil.,Huwei Township,Yunlin County
4266,10,10009,1000903,1000903-026,下溪里,虎尾鎮,雲林縣,下溪里,Xiaxi Vil.,Huwei Township,Yunlin County
4267,10,10009,1000903,1000903-027,建國里,虎尾鎮,雲林縣,建國里,Jianguo Vil.,Huwei Township,Yunlin County
4268,10,10009,1000903,1000903-028,立仁里,虎尾鎮,雲林縣,立仁里,Liren Vil.,Huwei Township,Yunlin County
4269,10,10009,1000903,1000903-029,東屯里,虎尾鎮,雲林縣,東屯里,Dongtun Vil.,Huwei Township,Yunlin County
4270,10,10009,1000904,1000904-001,振興里,西螺鎮,雲林縣,振興里,Zhenxing Vil.,Xiluo Township,Yunlin County
4271,10,10009,1000904,1000904-002,大園里,西螺鎮,雲林縣,大園里,Dayuan Vil.,Xiluo Township,Yunlin County
4272,10,10009,1000904,1000904-003,廣福里,西螺鎮,雲林縣,廣福里,Guangfu Vil.,Xiluo Township,Yunlin County
4273,10,10009,1000904,1000904-004,正興里,西螺鎮,雲林縣,正興里,Zhengxing Vil.,Xiluo Township,Yunlin County
4274,10,10009,1000904,1000904-005,永安里,西螺鎮,雲林縣,永安里,Yong'an Vil.,Xiluo Township,Yunlin County
4275,10,10009,1000904,1000904-006,中和里,西螺鎮,雲林縣,中和里,Zhonghe Vil.,Xiluo Township,Yunlin County
4276,10,10009,1000904,1000904-007,福興里,西螺鎮,雲林縣,福興里,Fuxing Vil.,Xiluo Township,Yunlin County
4277,10,10009,1000904,1000904-008,光華里,西螺鎮,雲林縣,光華里,Guanghua Vil.,Xiluo Township,Yunlin County
4278,10,10009,1000904,1000904-009,中興里,西螺鎮,雲林縣,中興里,Zhongxing Vil.,Xiluo Township,Yunlin County
4279,10,10009,1000904,1000904-010,漢光里,西螺鎮,雲林縣,漢光里,Hanguang Vil.,Xiluo Township,Yunlin County
4280,10,10009,1000904,1000904-011,新安里,西螺鎮,雲林縣,新安里,Xin'an Vil.,Xiluo Township,Yunlin County
4281,10,10009,1000904,1000904-012,新豐里,西螺鎮,雲林縣,新豐里,Xinfeng Vil.,Xiluo Township,Yunlin County
4282,10,10009,1000904,1000904-013,詔安里,西螺鎮,雲林縣,詔安里,Zhao'an Vil.,Xiluo Township,Yunlin County
4283,10,10009,1000904,1000904-014,河南里,西螺鎮,雲林縣,河南里,Henan Vil.,Xiluo Township,Yunlin County
4284,10,10009,1000904,1000904-015,安定里,西螺鎮,雲林縣,安定里,Anding Vil.,Xiluo Township,Yunlin County
4285,10,10009,1000904,1000904-016,福田里,西螺鎮,雲林縣,福田里,Futian Vil.,Xiluo Township,Yunlin County
4286,10,10009,1000904,1000904-017,大新里,西螺鎮,雲林縣,大新里,Daxin Vil.,Xiluo Township,Yunlin County
4287,10,10009,1000904,1000904-018,埤頭里,西螺鎮,雲林縣,埤頭里,Bitou Vil.,Xiluo Township,Yunlin County
4288,10,10009,1000904,1000904-019,東興里,西螺鎮,雲林縣,東興里,Dongxing Vil.,Xiluo Township,Yunlin County
4289,10,10009,1000904,1000904-020,廣興里,西螺鎮,雲林縣,廣興里,Guangxing Vil.,Xiluo Township,Yunlin County
4290,10,10009,1000904,1000904-021,鹿場里,西螺鎮,雲林縣,鹿場里,Luchang Vil.,Xiluo Township,Yunlin County
4291,10,10009,1000904,1000904-022,頂湳里,西螺鎮,雲林縣,頂湳里,Dingnan Vil.,Xiluo Township,Yunlin County
4292,10,10009,1000904,1000904-023,下湳里,西螺鎮,雲林縣,下湳里,Xianan Vil.,Xiluo Township,Yunlin County
4293,10,10009,1000904,1000904-024,九隆里,西螺鎮,雲林縣,九隆里,Jiulong Vil.,Xiluo Township,Yunlin County
4294,10,10009,1000904,1000904-025,吳厝里,西螺鎮,雲林縣,吳厝里,Wucuo Vil.,Xiluo Township,Yunlin County
4295,10,10009,1000904,1000904-026,七座里,西螺鎮,雲林縣,七座里,Qizuo Vil.,Xiluo Township,Yunlin County
4296,10,10009,1000904,1000904-027,公舘里,西螺鎮,雲林縣,公[館]里,Gongguan  Vil.,Xiluo Township,Yunlin County
4297,10,10009,1000905,1000905-001,忠正里,土庫鎮,雲林縣,忠正里,Zhongzheng Vil.,Tuku Township,Yunlin County
4298,10,10009,1000905,1000905-002,順天里,土庫鎮,雲林縣,順天里,Shuntian Vil.,Tuku Township,Yunlin County
4299,10,10009,1000905,1000905-003,宮北里,土庫鎮,雲林縣,宮北里,Gongbei Vil.,Tuku Township,Yunlin County
4300,10,10009,1000905,1000905-004,越港里,土庫鎮,雲林縣,越港里,Yuegang Vil.,Tuku Township,Yunlin County
4301,10,10009,1000905,1000905-005,溪邊里,土庫鎮,雲林縣,溪邊里,Xibian Vil.,Tuku Township,Yunlin County
4302,10,10009,1000905,1000905-006,興新里,土庫鎮,雲林縣,興新里,Xingxin Vil.,Tuku Township,Yunlin County
4303,10,10009,1000905,1000905-007,奮起里,土庫鎮,雲林縣,奮起里,Fenqi Vil.,Tuku Township,Yunlin County
4304,10,10009,1000905,1000905-008,埤腳里,土庫鎮,雲林縣,埤腳里,Bijiao Vil.,Tuku Township,Yunlin County
4305,10,10009,1000905,1000905-009,大荖里,土庫鎮,雲林縣,大荖里,Dalao Vil.,Tuku Township,Yunlin County
4306,10,10009,1000905,1000905-010,石廟里,土庫鎮,雲林縣,石廟里,Shimiao Vil.,Tuku Township,Yunlin County
4307,10,10009,1000905,1000905-011,東平里,土庫鎮,雲林縣,東平里,Dongping Vil.,Tuku Township,Yunlin County
4308,10,10009,1000905,1000905-012,南平里,土庫鎮,雲林縣,南平里,Nanping Vil.,Tuku Township,Yunlin County
4309,10,10009,1000905,1000905-013,北平里,土庫鎮,雲林縣,北平里,Beiping Vil.,Tuku Township,Yunlin County
4310,10,10009,1000905,1000905-014,西平里,土庫鎮,雲林縣,西平里,Xiping Vil.,Tuku Township,Yunlin County
4311,10,10009,1000905,1000905-015,後埔里,土庫鎮,雲林縣,後埔里,Houpu Vil.,Tuku Township,Yunlin County
4312,10,10009,1000905,1000905-016,崙內里,土庫鎮,雲林縣,崙內里,Lunnei Vil.,Tuku Township,Yunlin County
4313,10,10009,1000905,1000905-017,新庄里,土庫鎮,雲林縣,新庄里,Xinzhuang Vil.,Tuku Township,Yunlin County
4314,10,10009,1000906,1000906-001,東陽里,北港鎮,雲林縣,東陽里,Dongyang Vil.,Beigang Township,Yunlin County
4315,10,10009,1000906,1000906-002,光民里,北港鎮,雲林縣,光民里,Guangmin Vil.,Beigang Township,Yunlin County
4316,10,10009,1000906,1000906-003,東華里,北港鎮,雲林縣,東華里,Donghua Vil.,Beigang Township,Yunlin County
4317,10,10009,1000906,1000906-004,南安里,北港鎮,雲林縣,南安里,Nan'an Vil.,Beigang Township,Yunlin County
4318,10,10009,1000906,1000906-005,中和里,北港鎮,雲林縣,中和里,Zhonghe Vil.,Beigang Township,Yunlin County
4319,10,10009,1000906,1000906-006,義民里,北港鎮,雲林縣,義民里,Yimin Vil.,Beigang Township,Yunlin County
4320,10,10009,1000906,1000906-007,共榮里,北港鎮,雲林縣,共榮里,Gongrong Vil.,Beigang Township,Yunlin County
4321,10,10009,1000906,1000906-008,西勢里,北港鎮,雲林縣,西勢里,Xishi Vil.,Beigang Township,Yunlin County
4322,10,10009,1000906,1000906-009,仁和里,北港鎮,雲林縣,仁和里,Renhe Vil.,Beigang Township,Yunlin County
4323,10,10009,1000906,1000906-010,賜福里,北港鎮,雲林縣,賜福里,Sifu Vil.,Beigang Township,Yunlin County
4324,10,10009,1000906,1000906-011,公舘里,北港鎮,雲林縣,公[館]里,Gongguan  Vil.,Beigang Township,Yunlin County
4325,10,10009,1000906,1000906-012,大同里,北港鎮,雲林縣,大同里,Datong Vil.,Beigang Township,Yunlin County
4326,10,10009,1000906,1000906-013,仁安里,北港鎮,雲林縣,仁安里,Ren'an Vil.,Beigang Township,Yunlin County
4327,10,10009,1000906,1000906-014,華勝里,北港鎮,雲林縣,華勝里,Huasheng Vil.,Beigang Township,Yunlin County
4328,10,10009,1000906,1000906-015,光復里,北港鎮,雲林縣,光復里,Guangfu Vil.,Beigang Township,Yunlin County
4329,10,10009,1000906,1000906-016,新街里,北港鎮,雲林縣,新街里,Xinjie Vil.,Beigang Township,Yunlin County
4330,10,10009,1000906,1000906-017,劉厝里,北港鎮,雲林縣,劉厝里,Liucuo Vil.,Beigang Township,Yunlin County
4331,10,10009,1000906,1000906-018,府番里,北港鎮,雲林縣,府番里,Fufan Vil.,Beigang Township,Yunlin County
4332,10,10009,1000906,1000906-019,草湖里,北港鎮,雲林縣,草湖里,Caohu Vil.,Beigang Township,Yunlin County
4333,10,10009,1000906,1000906-020,溝皂里,北港鎮,雲林縣,溝皂里,Gouzao Vil.,Beigang Township,Yunlin County
4334,10,10009,1000906,1000906-021,後溝里,北港鎮,雲林縣,後溝里,Hougou Vil.,Beigang Township,Yunlin County
4335,10,10009,1000906,1000906-022,番溝里,北港鎮,雲林縣,番溝里,Fangou Vil.,Beigang Township,Yunlin County
4336,10,10009,1000906,1000906-023,大北里,北港鎮,雲林縣,大北里,Dabei Vil.,Beigang Township,Yunlin County
4337,10,10009,1000906,1000906-024,好收里,北港鎮,雲林縣,好收里,Haoshou Vil.,Beigang Township,Yunlin County
4338,10,10009,1000906,1000906-025,樹腳里,北港鎮,雲林縣,樹腳里,Shujiao Vil.,Beigang Township,Yunlin County
4339,10,10009,1000906,1000906-026,扶朝里,北港鎮,雲林縣,扶朝里,Fuzhao Vil.,Beigang Township,Yunlin County
4340,10,10009,1000906,1000906-027,水埔里,北港鎮,雲林縣,水埔里,Shuipu Vil.,Beigang Township,Yunlin County
4341,10,10009,1000906,1000906-028,新厝里,北港鎮,雲林縣,新厝里,Xincuo Vil.,Beigang Township,Yunlin County
4342,10,10009,1000907,1000907-001,水碓村,古坑鄉,雲林縣,水碓村,Shuidui Vil.,Gukeng Township,Yunlin County
4343,10,10009,1000907,1000907-002,田心村,古坑鄉,雲林縣,田心村,Tianxin Vil.,Gukeng Township,Yunlin County
4344,10,10009,1000907,1000907-003,高林村,古坑鄉,雲林縣,高林村,Gaolin Vil.,Gukeng Township,Yunlin County
4345,10,10009,1000907,1000907-004,荷苞村,古坑鄉,雲林縣,荷苞村,Hebao Vil.,Gukeng Township,Yunlin County
4346,10,10009,1000907,1000907-005,東和村,古坑鄉,雲林縣,東和村,Donghe Vil.,Gukeng Township,Yunlin County
4347,10,10009,1000907,1000907-006,新庄村,古坑鄉,雲林縣,新庄村,Xinzhuang Vil.,Gukeng Township,Yunlin County
4348,10,10009,1000907,1000907-007,棋盤村,古坑鄉,雲林縣,棋盤村,Qipan Vil.,Gukeng Township,Yunlin County
4349,10,10009,1000907,1000907-008,華山村,古坑鄉,雲林縣,華山村,Huashan Vil.,Gukeng Township,Yunlin County
4350,10,10009,1000907,1000907-009,華南村,古坑鄉,雲林縣,華南村,Huanan Vil.,Gukeng Township,Yunlin County
4351,10,10009,1000907,1000907-010,永光村,古坑鄉,雲林縣,永光村,Yongguang Vil.,Gukeng Township,Yunlin County
4352,10,10009,1000907,1000907-011,桂林村,古坑鄉,雲林縣,桂林村,Guilin Vil.,Gukeng Township,Yunlin County
4353,10,10009,1000907,1000907-012,崁腳村,古坑鄉,雲林縣,崁腳村,Kanjiao Vil.,Gukeng Township,Yunlin County
4354,10,10009,1000907,1000907-013,樟湖村,古坑鄉,雲林縣,樟湖村,Zhanghu Vil.,Gukeng Township,Yunlin County
4355,10,10009,1000907,1000907-014,草嶺村,古坑鄉,雲林縣,草嶺村,Caoling Vil.,Gukeng Township,Yunlin County
4356,10,10009,1000907,1000907-015,永昌村,古坑鄉,雲林縣,永昌村,Yongchang Vil.,Gukeng Township,Yunlin County
4357,10,10009,1000907,1000907-016,麻園村,古坑鄉,雲林縣,麻園村,Mayuan Vil.,Gukeng Township,Yunlin County
4358,10,10009,1000907,1000907-017,古坑村,古坑鄉,雲林縣,古坑村,Gukeng Vil.,Gukeng Township,Yunlin County
4359,10,10009,1000907,1000907-018,朝陽村,古坑鄉,雲林縣,朝陽村,Zhaoyang Vil.,Gukeng Township,Yunlin County
4360,10,10009,1000907,1000907-019,西平村,古坑鄉,雲林縣,西平村,Xiping Vil.,Gukeng Township,Yunlin County
4361,10,10009,1000907,1000907-020,湳仔村,古坑鄉,雲林縣,湳仔村,Nanzai Vil.,Gukeng Township,Yunlin County
4362,10,10009,1000908,1000908-001,北和村,大埤鄉,雲林縣,北和村,Beihe Vil.,Dabi Township,Yunlin County
4363,10,10009,1000908,1000908-002,南和村,大埤鄉,雲林縣,南和村,Nanhe Vil.,Dabi Township,Yunlin County
4364,10,10009,1000908,1000908-003,大德村,大埤鄉,雲林縣,大德村,Dade Vil.,Dabi Township,Yunlin County
4365,10,10009,1000908,1000908-004,松竹村,大埤鄉,雲林縣,松竹村,Songzhu Vil.,Dabi Township,Yunlin County
4366,10,10009,1000908,1000908-005,尚義村,大埤鄉,雲林縣,尚義村,Shangyi Vil.,Dabi Township,Yunlin County
4367,10,10009,1000908,1000908-006,嘉興村,大埤鄉,雲林縣,嘉興村,Jiaxing Vil.,Dabi Township,Yunlin County
4368,10,10009,1000908,1000908-007,豐田村,大埤鄉,雲林縣,豐田村,Fengtian Vil.,Dabi Township,Yunlin County
4369,10,10009,1000908,1000908-008,三結村,大埤鄉,雲林縣,三結村,Sanjie Vil.,Dabi Township,Yunlin County
4370,10,10009,1000908,1000908-009,吉田村,大埤鄉,雲林縣,吉田村,Jitian Vil.,Dabi Township,Yunlin County
4371,10,10009,1000908,1000908-010,豐岡村,大埤鄉,雲林縣,豐岡村,Fenggang Vil.,Dabi Township,Yunlin County
4372,10,10009,1000908,1000908-011,聯美村,大埤鄉,雲林縣,聯美村,Lianmei Vil.,Dabi Township,Yunlin County
4373,10,10009,1000908,1000908-012,怡然村,大埤鄉,雲林縣,怡然村,Yiran Vil.,Dabi Township,Yunlin County
4374,10,10009,1000908,1000908-013,北鎮村,大埤鄉,雲林縣,北鎮村,Beizhen Vil.,Dabi Township,Yunlin County
4375,10,10009,1000908,1000908-014,興安村,大埤鄉,雲林縣,興安村,Xing'an Vil.,Dabi Township,Yunlin County
4376,10,10009,1000908,1000908-015,西鎮村,大埤鄉,雲林縣,西鎮村,Xizhen Vil.,Dabi Township,Yunlin County
4377,10,10009,1000909,1000909-001,莿桐村,莿桐鄉,雲林縣,莿桐村,Citong Vil.,Citong Township,Yunlin County
4378,10,10009,1000909,1000909-002,甘厝村,莿桐鄉,雲林縣,甘厝村,Gancuo Vil.,Citong Township,Yunlin County
4379,10,10009,1000909,1000909-003,甘西村,莿桐鄉,雲林縣,甘西村,Ganxi Vil.,Citong Township,Yunlin County
4380,10,10009,1000909,1000909-004,興桐村,莿桐鄉,雲林縣,興桐村,Xingtong Vil.,Citong Township,Yunlin County
4381,10,10009,1000909,1000909-005,義和村,莿桐鄉,雲林縣,義和村,Yihe Vil.,Citong Township,Yunlin County
4382,10,10009,1000909,1000909-006,埔子村,莿桐鄉,雲林縣,埔子村,Puzi Vil.,Citong Township,Yunlin County
4383,10,10009,1000909,1000909-007,大美村,莿桐鄉,雲林縣,大美村,Damei Vil.,Citong Township,Yunlin County
4384,10,10009,1000909,1000909-008,埔尾村,莿桐鄉,雲林縣,埔尾村,Puwei Vil.,Citong Township,Yunlin County
4385,10,10009,1000909,1000909-009,饒平村,莿桐鄉,雲林縣,饒平村,Raoping Vil.,Citong Township,Yunlin County
4386,10,10009,1000909,1000909-010,興貴村,莿桐鄉,雲林縣,興貴村,Xinggui Vil.,Citong Township,Yunlin County
4387,10,10009,1000909,1000909-011,四合村,莿桐鄉,雲林縣,四合村,Sihe Vil.,Citong Township,Yunlin County
4388,10,10009,1000909,1000909-012,麻園村,莿桐鄉,雲林縣,麻園村,Mayuan Vil.,Citong Township,Yunlin County
4389,10,10009,1000909,1000909-013,五華村,莿桐鄉,雲林縣,五華村,Wuhua Vil.,Citong Township,Yunlin County
4390,10,10009,1000909,1000909-014,六合村,莿桐鄉,雲林縣,六合村,Liuhe Vil.,Citong Township,Yunlin County
4391,10,10009,1000910,1000910-001,林南村,林內鄉,雲林縣,林南村,Linnan Vil.,Linnei Township,Yunlin County
4392,10,10009,1000910,1000910-002,林中村,林內鄉,雲林縣,林中村,Linzhong Vil.,Linnei Township,Yunlin County
4393,10,10009,1000910,1000910-003,林北村,林內鄉,雲林縣,林北村,Linbei Vil.,Linnei Township,Yunlin County
4394,10,10009,1000910,1000910-004,坪頂村,林內鄉,雲林縣,坪頂村,Pingding Vil.,Linnei Township,Yunlin County
4395,10,10009,1000910,1000910-005,林茂村,林內鄉,雲林縣,林茂村,Linmao Vil.,Linnei Township,Yunlin County
4396,10,10009,1000910,1000910-006,九芎村,林內鄉,雲林縣,九芎村,Jiuqiong Vil.,Linnei Township,Yunlin County
4397,10,10009,1000910,1000910-007,湖本村,林內鄉,雲林縣,湖本村,Huben Vil.,Linnei Township,Yunlin County
4398,10,10009,1000910,1000910-008,烏塗村,林內鄉,雲林縣,烏塗村,Wutu Vil.,Linnei Township,Yunlin County
4399,10,10009,1000910,1000910-009,烏麻村,林內鄉,雲林縣,烏麻村,Wuma Vil.,Linnei Township,Yunlin County
4400,10,10009,1000910,1000910-010,重興村,林內鄉,雲林縣,重興村,Zhongxing Vil.,Linnei Township,Yunlin County
4401,10,10009,1000911,1000911-001,崙東村,二崙鄉,雲林縣,崙東村,Lundong Vil.,Erlun Township,Yunlin County
4402,10,10009,1000911,1000911-002,崙西村,二崙鄉,雲林縣,崙西村,Lunxi Vil.,Erlun Township,Yunlin County
4403,10,10009,1000911,1000911-003,來惠村,二崙鄉,雲林縣,來惠村,Laihui Vil.,Erlun Township,Yunlin County
4404,10,10009,1000911,1000911-004,三和村,二崙鄉,雲林縣,三和村,Sanhe Vil.,Erlun Township,Yunlin County
4405,10,10009,1000911,1000911-005,湳仔村,二崙鄉,雲林縣,湳仔村,Nanzai Vil.,Erlun Township,Yunlin County
4406,10,10009,1000911,1000911-006,田尾村,二崙鄉,雲林縣,田尾村,Tianwei Vil.,Erlun Township,Yunlin County
4407,10,10009,1000911,1000911-007,定安村,二崙鄉,雲林縣,定安村,Ding'an Vil.,Erlun Township,Yunlin County
4408,10,10009,1000911,1000911-008,大華村,二崙鄉,雲林縣,大華村,Dahua Vil.,Erlun Township,Yunlin County
4409,10,10009,1000911,1000911-009,義庄村,二崙鄉,雲林縣,義庄村,Yizhuang Vil.,Erlun Township,Yunlin County
4410,10,10009,1000911,1000911-010,楊賢村,二崙鄉,雲林縣,楊賢村,Yangxian Vil.,Erlun Township,Yunlin County
4411,10,10009,1000911,1000911-011,港後村,二崙鄉,雲林縣,港後村,Ganghou Vil.,Erlun Township,Yunlin County
4412,10,10009,1000911,1000911-012,大義村,二崙鄉,雲林縣,大義村,Dayi Vil.,Erlun Township,Yunlin County
4413,10,10009,1000911,1000911-013,油車村,二崙鄉,雲林縣,油車村,Youche Vil.,Erlun Township,Yunlin County
4414,10,10009,1000911,1000911-014,大庄村,二崙鄉,雲林縣,大庄村,Dazhuang Vil.,Erlun Township,Yunlin County
4415,10,10009,1000911,1000911-015,庄西村,二崙鄉,雲林縣,庄西村,Zhuangxi Vil.,Erlun Township,Yunlin County
4416,10,10009,1000911,1000911-016,大同村,二崙鄉,雲林縣,大同村,Datong Vil.,Erlun Township,Yunlin County
4417,10,10009,1000911,1000911-017,復興村,二崙鄉,雲林縣,復興村,Fuxing Vil.,Erlun Township,Yunlin County
4418,10,10009,1000911,1000911-018,永定村,二崙鄉,雲林縣,永定村,Yongding Vil.,Erlun Township,Yunlin County
4419,10,10009,1000912,1000912-001,東明村,崙背鄉,雲林縣,東明村,Dongming Vil.,Lunbei Township,Yunlin County
4420,10,10009,1000912,1000912-002,西榮村,崙背鄉,雲林縣,西榮村,Xirong Vil.,Lunbei Township,Yunlin County
4421,10,10009,1000912,1000912-003,南陽村,崙背鄉,雲林縣,南陽村,Nanyang Vil.,Lunbei Township,Yunlin County
4422,10,10009,1000912,1000912-004,崙前村,崙背鄉,雲林縣,崙前村,Lunqian Vil.,Lunbei Township,Yunlin County
4423,10,10009,1000912,1000912-005,羅厝村,崙背鄉,雲林縣,羅厝村,Luocuo Vil.,Lunbei Township,Yunlin County
4424,10,10009,1000912,1000912-006,港尾村,崙背鄉,雲林縣,港尾村,Gangwei Vil.,Lunbei Township,Yunlin County
4425,10,10009,1000912,1000912-007,阿勸村,崙背鄉,雲林縣,阿勸村,Aquan Vil.,Lunbei Township,Yunlin County
4426,10,10009,1000912,1000912-008,五魁村,崙背鄉,雲林縣,五魁村,Wukui Vil.,Lunbei Township,Yunlin County
4427,10,10009,1000912,1000912-009,大有村,崙背鄉,雲林縣,大有村,Dayou Vil.,Lunbei Township,Yunlin County
4428,10,10009,1000912,1000912-010,豐榮村,崙背鄉,雲林縣,豐榮村,Fengrong Vil.,Lunbei Township,Yunlin County
4429,10,10009,1000912,1000912-011,草湖村,崙背鄉,雲林縣,草湖村,Caohu Vil.,Lunbei Township,Yunlin County
4430,10,10009,1000912,1000912-012,舊庄村,崙背鄉,雲林縣,舊庄村,Jiuzhuang Vil.,Lunbei Township,Yunlin County
4431,10,10009,1000912,1000912-013,水尾村,崙背鄉,雲林縣,水尾村,Shuiwei Vil.,Lunbei Township,Yunlin County
4432,10,10009,1000912,1000912-014,枋南村,崙背鄉,雲林縣,枋南村,Fangnan Vil.,Lunbei Township,Yunlin County
4433,10,10009,1000913,1000913-001,麥津村,麥寮鄉,雲林縣,麥津村,Maijin Vil.,Mailiao Township,Yunlin County
4434,10,10009,1000913,1000913-002,麥豐村,麥寮鄉,雲林縣,麥豐村,Maifeng Vil.,Mailiao Township,Yunlin County
4435,10,10009,1000913,1000913-003,瓦磘村,麥寮鄉,雲林縣,瓦[瑤]村,Wayao  Vil.,Mailiao Township,Yunlin County
4436,10,10009,1000913,1000913-004,興華村,麥寮鄉,雲林縣,興華村,Xinghua Vil.,Mailiao Township,Yunlin County
4437,10,10009,1000913,1000913-005,崙後村,麥寮鄉,雲林縣,崙後村,Lunhou Vil.,Mailiao Township,Yunlin County
4438,10,10009,1000913,1000913-006,後安村,麥寮鄉,雲林縣,後安村,Hou'an Vil.,Mailiao Township,Yunlin County
4439,10,10009,1000913,1000913-007,海豐村,麥寮鄉,雲林縣,海豐村,Haifeng Vil.,Mailiao Township,Yunlin County
4440,10,10009,1000913,1000913-008,三盛村,麥寮鄉,雲林縣,三盛村,Sancheng Vil.,Mailiao Township,Yunlin County
4441,10,10009,1000913,1000913-009,橋頭村,麥寮鄉,雲林縣,橋頭村,Qiaotou Vil.,Mailiao Township,Yunlin County
4442,10,10009,1000913,1000913-010,新吉村,麥寮鄉,雲林縣,新吉村,Xinji Vil.,Mailiao Township,Yunlin County
4443,10,10009,1000913,1000913-011,施厝村,麥寮鄉,雲林縣,施厝村,Shicuo Vil.,Mailiao Township,Yunlin County
4444,10,10009,1000913,1000913-012,雷厝村,麥寮鄉,雲林縣,雷厝村,Leicuo Vil.,Mailiao Township,Yunlin County
4445,10,10009,1000913,1000913-013,中興村,麥寮鄉,雲林縣,中興村,Zhongxing Vil.,Mailiao Township,Yunlin County
4446,10,10009,1000914,1000914-001,東南村,東勢鄉,雲林縣,東南村,Dongnan Vil.,Dongshi Township,Yunlin County
4447,10,10009,1000914,1000914-002,東北村,東勢鄉,雲林縣,東北村,Dongbei Vil.,Dongshi Township,Yunlin County
4448,10,10009,1000914,1000914-003,嘉隆村,東勢鄉,雲林縣,嘉隆村,Jialong Vil.,Dongshi Township,Yunlin County
4449,10,10009,1000914,1000914-004,復興村,東勢鄉,雲林縣,復興村,Fuxing Vil.,Dongshi Township,Yunlin County
